gearbox,optional,fuel_type_Benzyna+CNG,fuel_type_Benzyna+LPG,fuel_type_Diesel,fuel_type_Elektryczny,fuel_type_Hybryda,brand_model_target,age_normalized,mileage_normalized,engine_capacity_normalized
0,1,0,1,0,0,0,29139.65458015267,0.6071428571428571,12.433212202169729,0.19471698113207547
0,1,0,0,1,0,0,54417.82995951417,0.07142857142857142,9.741027444837728,0.18238993710691823
1,0,0,0,1,0,0,210380.27215189874,0.21428571428571427,11.407876012038487,0.24465408805031447
0,1,0,0,0,0,0,40730.68831168831,0.25,11.750303227512262,0.10666666666666667
0,0,0,0,1,0,0,53571.983425414364,0.14285714285714285,10.50783084142058,0.18226415094339624
0,1,0,0,0,0,0,43336.6640625,0.17857142857142858,11.37940550085183,0.10666666666666667
1,1,0,0,1,0,0,75911.29166666667,0.03571428571428571,9.432523462195268,0.24465408805031447
0,0,0,0,0,0,0,22276.555555555555,0.14285714285714285,11.144336978624723,0.14452830188679244
0,0,0,0,0,0,0,102318.2194092827,0.21428571428571427,10.915106645867503,0.11924528301886793
0,1,0,0,1,0,0,8761.902654867257,0.39285714285714285,12.25486757159303,0.189937106918239
1,0,0,0,0,0,0,240401.83152173914,0.07142857142857142,10.079581424158677,0.2450314465408805
0,1,0,0,0,0,0,46461.84897360704,0.4642857142857143,12.259618151783465,0.16955974842767296
0,0,0,0,0,0,0,31722.101265822785,0.4642857142857143,11.681410064420586,0.16943396226415094
1,0,0,0,0,0,0,128142.33333333333,0.2857142857142857,11.250976114414055,0.36842767295597484
1,0,0,0,0,0,0,29716.826431718062,0.5357142857142857,12.36308066783498,0.21962264150943397
1,1,0,0,1,0,0,109371.45819014891,0.21428571428571427,12.493474678774636,0.24465408805031447
0,1,0,0,1,0,0,43161.88349514563,0.32142857142857145,11.608244735642321,0.20566037735849058
0,1,0,0,1,0,0,35337.67768273717,0.5714285714285714,11.350418300109132,0.2339622641509434
0,1,0,0,0,0,0,74650.71428571429,0.10714285714285714,10.98220320948978,0.1811320754716981
0,1,0,0,0,0,0,43336.6640625,0.17857142857142858,10.746583741107225,0.10666666666666667
0,0,0,0,0,0,0,35337.67768273717,0.10714285714285714,9.770013301136158,0.14452830188679244
1,1,0,0,1,0,0,112330.44021739131,0.14285714285714285,11.661629912389575,0.24465408805031447
0,1,0,0,0,0,0,14754.04347826087,0.6071428571428571,11.978123817343716,0.1680503144654088
1,1,0,0,0,0,0,53571.983425414364,0.25,10.9628737947034,0.14452830188679244
1,1,0,0,1,0,0,626482.7413793104,0.17857142857142858,11.031674824544641,0.36943396226415093
0,1,0,0,1,0,0,74650.71428571429,0.21428571428571427,12.847131478889718,0.2828930817610063
0,0,0,0,1,0,0,43336.6640625,0.35714285714285715,12.264346270624157,0.17748427672955974
1,1,0,0,0,0,0,53571.983425414364,0.21428571428571427,12.063362110324636,0.19471698113207547
0,0,0,1,0,0,0,57307.776923076926,0.0,1.791759469228055,0.11937106918238993
0,1,0,0,1,0,0,10191.762589928057,0.5,12.301387370778713,0.189937106918239
1,0,0,0,0,0,1,103823.65168539326,0.03571428571428571,8.517393171418904,0.16125786163522013
1,1,0,0,0,0,0,107905.11728395062,0.32142857142857145,10.385172686555702,0.8008805031446541
0,1,0,0,0,0,0,84891.34375,0.0,0.6931471805599453,0.11924528301886793
0,1,0,0,1,0,0,39915.15632011967,0.17857142857142858,10.691967639914864,0.18213836477987422
1,1,0,0,1,0,0,80067.44684684684,0.5714285714285714,12.468440756144114,0.3077987421383648
0,0,0,0,0,0,0,43336.6640625,0.32142857142857145,11.43107529148072,0.11937106918238993
0,0,0,0,0,0,0,50287.963292547276,0.6428571428571429,12.049424683420915,0.14968553459119496
1,0,0,0,1,0,0,99820.38362068965,0.25,11.751556464218776,0.24465408805031447
0,0,0,0,0,0,0,35337.67768273717,0.07142857142857142,10.203629181337648,0.14452830188679244
0,0,0,0,1,0,0,39915.15632011967,0.35714285714285715,12.100717685412471,0.2449056603773585
0,1,0,0,1,0,0,44100.77391304348,0.35714285714285715,12.230770136157428,0.18213836477987422
1,1,0,0,1,0,0,104251.18309859154,0.5714285714285714,12.354496960983985,0.36943396226415093
0,0,0,0,0,0,0,50287.963292547276,0.42857142857142855,11.661354090741,0.19471698113207547
1,1,0,0,1,0,0,40111.16035634744,0.25,12.154784614286667,0.189937106918239
0,1,0,0,1,0,0,46461.84897360704,0.25,12.506180941677357,0.23974842767295598
0,1,0,0,0,0,0,60021.53082191781,0.5714285714285714,11.945363510579819,0.2449056603773585
0,0,0,0,0,0,0,102318.2194092827,0.21428571428571427,11.703554089007538,0.11924528301886793
0,1,0,0,0,0,0,130442.33684210526,0.21428571428571427,11.299744620670225,0.6164779874213836
1,0,0,0,0,0,0,29139.65458015267,0.25,11.344518647594766,0.16528301886792454
1,0,0,0,1,0,0,112330.44021739131,0.17857142857142858,12.367345048436391,0.24465408805031447
1,1,0,0,0,0,0,107905.11728395062,0.8928571428571429,11.975627502354442,0.7358490566037735
1,1,0,0,1,0,0,110433.99050632911,0.39285714285714285,12.509877789891931,0.36943396226415093
0,1,0,0,0,0,0,29282.072289156626,0.35714285714285715,11.686887175419702,0.11924528301886793
0,1,0,0,0,0,0,29282.072289156626,0.17857142857142858,9.857495968685136,0.14440251572327045
0,1,0,0,0,0,0,39915.15632011967,0.21428571428571427,10.87806606028079,0.18213836477987422
0,1,0,1,0,0,0,60021.53082191781,0.5714285714285714,12.357703009169938,0.1621383647798742
1,1,0,0,1,0,0,112330.44021739131,0.42857142857142855,12.425212191503038,0.24465408805031447
1,1,0,0,1,0,0,72970.46739130435,0.35714285714285715,12.206077645517674,0.3008805031446541
1,1,0,0,0,0,0,106915.4512195122,0.17857142857142858,11.225256725762893,0.19433962264150945
1,1,0,0,1,0,0,141270.41134751774,0.2857142857142857,12.238060533986511,0.36943396226415093
1,1,0,0,0,0,0,141696.79653679652,0.21428571428571427,11.791700487162336,0.2450314465408805
0,1,0,0,0,0,0,41345.63157894737,0.7142857142857143,12.138869243416009,0.16830188679245284
0,0,0,0,0,0,0,54687.483636363635,0.0,2.3978952727983707,0.11924528301886793
0,1,0,0,0,0,0,54687.483636363635,0.0,2.3978952727983707,0.180125786163522
1,1,0,0,0,0,0,141270.41134751774,0.17857142857142858,12.100717685412471,0.49459119496855347
1,1,0,0,1,0,0,240401.83152173914,0.21428571428571427,11.39640288460621,0.24465408805031447
0,1,0,0,1,0,0,44097.22541966427,0.25,11.891368749982085,0.189937106918239
1,1,0,0,1,0,0,602967.6710526316,0.14285714285714285,10.950824090522445,0.2389937106918239
1,1,0,0,1,0,0,69856.64835164836,0.25,12.216027926866138,0.17748427672955974
0,1,0,0,1,0,0,43336.6640625,0.2857142857142857,12.257497431272357,0.17748427672955974
1,1,0,0,1,0,0,39902.567164179105,0.6071428571428571,12.383385848096506,0.3077987421383648
0,1,0,0,1,0,0,60248.12605042017,0.35714285714285715,12.235636302128867,0.20578616352201257
0,1,0,0,0,0,0,90199.87610619469,0.03571428571428571,9.296609807128359,0.18213836477987422
0,1,0,0,1,0,0,76982.25757575757,0.17857142857142858,11.253493895944503,0.19459119496855345
0,1,0,0,1,0,0,59452.611764705885,0.6428571428571429,12.73670383776449,0.2677987421383648
1,1,0,0,0,0,1,126161.45901639345,0.03571428571428571,2.4849066497880004,0.29056603773584905
1,0,0,0,1,0,0,109371.45819014891,0.7142857142857143,12.423733192611959,0.37018867924528304
0,1,0,0,1,0,0,69916.86206896552,0.21428571428571427,12.425212191503038,0.2450314465408805
0,1,0,0,0,0,0,35337.67768273717,0.10714285714285714,9.75272280064639,0.14452830188679244
0,1,0,0,0,0,0,64086.98228346457,0.07142857142857142,10.34177474101152,0.14427672955974843
0,1,0,0,1,0,0,19074.73148148148,0.39285714285714285,12.133507329024972,0.24125786163522012
1,1,0,0,1,0,0,106915.4512195122,0.14285714285714285,11.205054290550551,0.17748427672955974
0,1,0,0,1,0,0,35337.67768273717,0.25,12.671022902973105,0.19471698113207547
0,1,0,0,0,0,0,50287.963292547276,0.5,11.719947764402807,0.14968553459119496
1,1,0,0,0,0,0,57739.69306930693,0.03571428571428571,9.579141495712756,0.18213836477987422
0,1,0,0,0,0,0,109371.45819014891,0.5,12.173037959397275,0.24465408805031447
0,0,0,0,0,0,0,43336.6640625,0.2857142857142857,11.050905878263567,0.14427672955974843
1,1,0,0,1,0,0,46461.84897360704,0.17857142857142858,11.847839345127356,0.23974842767295598
1,0,0,0,1,0,0,109004.73684210527,0.32142857142857145,12.429220196836383,0.3709433962264151
0,1,0,0,0,0,0,33440.775862068964,0.14285714285714285,10.119888422982946,0.16968553459119498
0,1,0,0,0,0,0,12932.920634920634,0.39285714285714285,12.220966184120165,0.1949685534591195
1,1,0,0,0,0,0,132782.32692307694,0.14285714285714285,10.232035618540193,0.37018867924528304
0,0,0,0,0,0,0,29716.826431718062,0.03571428571428571,1.791759469228055,0.14452830188679244
1,1,0,0,1,0,0,46461.84897360704,0.25,11.185823192802378,0.19471698113207547
1,1,0,0,1,0,0,107927.86026200873,0.25,12.384223015005313,0.23974842767295598
0,0,0,0,1,0,0,31621.287443267775,0.42857142857142855,12.071214659083324,0.2449056603773585
1,1,0,0,0,0,0,46461.84897360704,0.32142857142857145,12.185875040240456,0.2450314465408805
0,1,0,0,0,0,0,74650.71428571429,0.17857142857142858,12.095146671399466,0.16968553459119498
1,1,0,0,0,0,0,67996.18014705883,0.14285714285714285,10.825780236605917,0.14452830188679244
1,1,0,0,1,0,0,60307.84353741496,0.14285714285714285,10.950824090522445,0.2389937106918239
0,0,0,0,0,0,0,86416.59836065574,0.2857142857142857,11.613684409620816,0.10666666666666667
0,0,0,0,0,0,0,29716.826431718062,0.32142857142857145,12.100717685412471,0.16528301886792454
1,0,0,0,0,0,0,63141.19161676647,0.03571428571428571,9.472781556562168,0.2450314465408805
0,0,0,0,0,0,0,40720.83678160919,0.17857142857142858,10.778977123006351,0.18213836477987422
0,1,0,0,1,0,0,61495.414814814816,0.4642857142857143,12.296831574998258,0.24465408805031447
0,1,0,0,0,0,0,43336.6640625,0.32142857142857145,11.703554089007538,0.2450314465408805
0,1,0,0,0,0,0,10810.853773584906,0.5357142857142857,11.034905792929415,0.2450314465408805
0,1,0,0,1,0,0,42766.666666666664,0.32142857142857145,11.782960235741939,0.2632704402515723
0,1,0,0,0,0,0,29716.826431718062,0.5357142857142857,12.29179611018331,0.21962264150943397
0,1,0,0,0,0,0,35337.67768273717,0.17857142857142858,11.082157933374816,0.11924528301886793
1,0,0,0,1,0,0,53571.983425414364,0.14285714285714285,11.608244735642321,0.18226415094339624
1,1,0,0,1,0,0,112330.44021739131,0.39285714285714285,12.437188334739655,0.24465408805031447
1,1,0,0,1,0,0,141696.79653679652,0.0,8.294299608857235,0.24465408805031447
0,0,0,0,1,0,0,60248.12605042017,0.14285714285714285,11.658669479022935,0.19471698113207547
0,0,0,0,0,0,0,43825.05150214592,0.42857142857142855,12.100717685412471,0.1949685534591195
1,1,0,0,0,0,0,194570.0,0.10714285714285714,9.41727323724241,0.24465408805031447
1,1,0,0,0,0,1,479886.9696969697,0.07142857142857142,9.96415923206886,0.2450314465408805
0,1,0,1,0,0,0,64086.98228346457,0.14285714285714285,10.84546552414626,0.19383647798742137
1,0,0,0,1,0,0,273349.9411764706,0.32142857142857145,12.250094315624496,0.3669182389937107
0,1,0,0,0,0,0,35337.67768273717,0.5714285714285714,11.87757552297847,0.16528301886792454
1,0,0,0,0,0,0,117947.81643835617,0.6428571428571429,12.429220196836383,0.21962264150943397
1,1,0,0,1,0,0,74650.71428571429,0.17857142857142858,11.875009751996469,0.23974842767295598
1,0,0,0,0,0,0,72970.46739130435,0.03571428571428571,8.888894669371593,0.1437735849056604
0,1,0,0,1,0,0,43336.6640625,0.35714285714285715,12.301387370778713,0.17748427672955974
1,1,0,0,0,0,0,145968.7868852459,0.0,2.3978952727983707,0.18226415094339624
0,1,0,0,1,0,0,11176.76923076923,0.8571428571428571,12.881567435377423,0.23220125786163523
0,1,0,0,0,0,0,58211.51861702128,0.10714285714285714,11.29788648273253,0.14452830188679244
0,0,0,0,0,0,0,50287.963292547276,0.10714285714285714,10.056251557087757,0.11937106918238993
0,1,0,0,0,0,0,31621.287443267775,0.32142857142857145,11.472113887062386,0.11924528301886793
1,1,0,0,0,0,0,10191.762589928057,0.6785714285714286,12.175618592671356,0.19333333333333333
1,1,0,1,0,0,0,109004.73684210527,0.35714285714285715,12.513561021741964,0.7049056603773585
0,1,0,0,0,0,0,35337.67768273717,0.5,11.87418787039866,0.11924528301886793
1,1,0,0,0,0,0,445302.04761904763,0.0,2.3978952727983707,0.6225157232704402
0,1,0,0,1,0,0,46461.84897360704,0.32142857142857145,12.095146671399466,0.23974842767295598
0,1,0,0,0,0,0,50287.963292547276,0.10714285714285714,10.545367754151743,0.11937106918238993
0,0,0,0,0,0,0,41735.846461949266,0.14285714285714285,11.058023233459632,0.16125786163522013
1,1,0,0,0,0,0,171129.28205128206,0.0,1.791759469228055,0.24465408805031447
1,1,0,1,0,0,0,201943.34523809524,0.7857142857142857,12.561387665190916,0.26679245283018865
0,1,0,0,1,0,0,46461.84897360704,0.39285714285714285,12.007335080367048,0.23974842767295598
0,1,0,0,0,0,0,12932.920634920634,0.5714285714285714,11.80141471156929,0.11924528301886793
0,1,0,0,1,0,0,35337.67768273717,0.10714285714285714,11.49273296168228,0.18188679245283018
0,1,0,0,0,0,0,35337.67768273717,0.39285714285714285,12.08954444723597,0.14830188679245282
1,1,0,0,1,0,0,102828.62121212122,0.03571428571428571,8.699681400989514,0.24465408805031447
0,1,0,0,1,0,0,8761.902654867257,0.35714285714285715,12.216027926866138,0.189937106918239
0,1,0,0,0,0,0,8761.902654867257,0.7142857142857143,12.487488878546145,0.2449056603773585
1,0,0,0,1,0,0,110433.99050632911,0.6071428571428571,12.283038316285214,0.2638993710691824
1,0,0,0,0,0,0,109371.45819014891,0.17857142857142858,10.778977123006351,0.3708176100628931
0,0,0,0,0,0,0,31621.287443267775,0.35714285714285715,11.970356641102999,0.11937106918238993
1,1,0,0,0,0,0,106915.4512195122,0.07142857142857142,9.392745258631441,0.3709433962264151
1,1,0,0,0,0,0,128142.33333333333,0.25,10.745851834241988,0.5837735849056603
0,1,0,0,0,0,0,67816.11888111888,0.2857142857142857,11.874097282798648,0.16528301886792454
0,1,0,0,0,0,0,20911.976608187135,0.5714285714285714,11.759793355371237,0.19471698113207547
0,1,0,1,0,0,0,27500.0,0.6785714285714286,12.549665896013254,0.19471698113207547
0,0,0,0,1,0,0,39915.15632011967,0.14285714285714285,11.605513761992055,0.2449056603773585
0,1,0,0,1,0,0,33440.775862068964,0.14285714285714285,11.404638449062558,0.18226415094339624
1,1,0,0,1,0,0,144627.53731343284,0.21428571428571427,12.138869243416009,0.2389937106918239
0,1,0,0,1,0,0,39915.15632011967,0.2857142857142857,12.164906841914345,0.2449056603773585
1,0,0,0,1,0,0,110433.99050632911,0.17857142857142858,11.913049669142206,0.36163522012578614
0,1,0,0,1,0,0,35527.54639175258,0.21428571428571427,11.205054290550551,0.18213836477987422
0,0,0,0,0,0,0,50287.963292547276,0.4642857142857143,12.429220196836383,0.2449056603773585
0,0,0,0,0,0,0,35337.67768273717,0.5,12.019749091416921,0.14830188679245282
1,0,0,0,0,0,0,35337.67768273717,0.5,12.358798024384122,0.2450314465408805
0,1,0,0,0,0,0,44097.22541966427,0.2857142857142857,11.982935344196433,0.11937106918238993
0,1,0,0,1,0,0,39915.15632011967,0.14285714285714285,12.128116509451258,0.2449056603773585
1,1,0,0,1,0,0,112330.44021739131,0.21428571428571427,11.418625774449598,0.37018867924528304
1,1,0,0,0,0,0,194690.04290429043,0.10714285714285714,10.303973619097128,0.16125786163522013
0,1,0,0,1,0,0,40111.16035634744,0.39285714285714285,11.927026509139932,0.189937106918239
0,1,0,0,0,0,0,43161.88349514563,0.25,11.767575435251748,0.19383647798742137
1,0,0,1,0,0,0,106915.4512195122,0.6071428571428571,12.871049234837667,0.6806289308176101
1,1,0,0,1,0,0,145968.7868852459,0.14285714285714285,10.839600519357369,0.24465408805031447
0,0,0,0,1,0,0,22848.828282828283,0.4642857142857143,12.413090879946887,0.24465408805031447
1,1,0,0,0,0,1,102318.2194092827,0.17857142857142858,11.54758772723223,0.19245283018867926
0,1,0,1,0,0,0,35337.67768273717,0.4642857142857143,12.144202560946876,0.16955974842767296
0,1,0,0,1,0,0,46461.84897360704,0.17857142857142858,12.206077645517674,0.19471698113207547
0,0,0,0,0,0,0,43336.6640625,0.21428571428571427,11.429696018366945,0.14427672955974843
1,0,0,0,1,0,0,40111.16035634744,0.14285714285714285,11.69607168163874,0.2449056603773585
0,0,0,0,0,0,0,43161.88349514563,0.14285714285714285,11.48247656671073,0.11924528301886793
0,1,0,0,0,0,0,69856.64835164836,0.2857142857142857,11.628608519430971,0.19471698113207547
1,1,0,0,0,0,0,109371.45819014891,0.0,1.791759469228055,0.2450314465408805
0,1,0,0,0,0,0,35337.67768273717,0.4642857142857143,12.122696471358964,0.2450314465408805
0,1,0,0,1,0,0,22848.828282828283,0.32142857142857145,12.264346270624157,0.19471698113207547
0,0,0,0,0,0,0,26858.25,0.35714285714285715,11.556951919719207,0.14427672955974843
0,1,0,0,0,0,0,35337.67768273717,0.39285714285714285,11.928347504569842,0.16528301886792454
0,0,0,0,0,0,0,13461.777479892762,0.4642857142857143,11.87757552297847,0.11924528301886793
1,1,0,0,1,0,0,110433.99050632911,0.39285714285714285,12.149507585033072,0.36943396226415093
1,1,0,0,1,0,0,106915.4512195122,0.17857142857142858,11.116410187381648,0.36163522012578614
0,1,0,0,1,0,0,40111.16035634744,0.39285714285714285,12.066816325306588,0.189937106918239
0,0,0,0,0,0,0,65190.06639839034,0.14285714285714285,10.34177474101152,0.11924528301886793
1,1,0,0,1,0,0,54172.567307692305,0.42857142857142855,12.180759965737863,0.2449056603773585
1,1,0,0,0,0,0,217291.68421052632,0.07142857142857142,7.878912912297133,0.7049056603773585
0,0,0,0,1,0,0,39915.15632011967,0.14285714285714285,10.985309671896763,0.2449056603773585
0,0,0,0,0,0,0,31621.287443267775,0.17857142857142858,11.852143927259467,0.11924528301886793
0,0,0,0,0,0,0,120492.46666666666,0.10714285714285714,9.96274653641105,0.16125786163522013
1,1,0,0,1,0,0,106915.4512195122,0.07142857142857142,11.695255355062795,0.2389937106918239
0,1,0,0,0,0,0,114825.51851851853,0.03571428571428571,6.68586094706836,0.2450314465408805
1,0,0,0,1,0,0,117947.81643835617,0.14285714285714285,11.981415449233168,0.2389937106918239
1,0,0,0,0,0,0,297980.372972973,0.07142857142857142,10.668978650219241,0.16125786163522013
1,0,0,0,1,0,0,46461.84897360704,0.14285714285714285,12.222934679005357,0.19471698113207547
0,1,0,0,0,0,0,58211.51861702128,0.21428571428571427,11.569239633646609,0.14452830188679244
0,1,0,0,0,0,0,41735.846461949266,0.4642857142857143,12.423853845100764,0.16981132075471697
0,1,0,0,1,0,0,11391.371212121212,0.5714285714285714,12.42884012613866,0.189937106918239
0,0,0,0,0,0,0,63963.01162790698,0.17857142857142858,10.952927103863022,0.18226415094339624
0,1,0,0,1,0,0,39915.15632011967,0.32142857142857145,12.560247968016562,0.189937106918239
0,1,0,0,0,0,0,29716.826431718062,0.42857142857142855,12.206077645517674,0.19471698113207547
1,1,0,0,1,0,0,222130.8901869159,0.17857142857142858,12.155941833093319,0.2632704402515723
0,0,0,0,0,0,0,60248.12605042017,0.39285714285714285,12.19602736016897,0.16955974842767296
0,1,0,0,0,0,0,29139.65458015267,0.32142857142857145,12.222216627353479,0.16955974842767296
1,1,0,0,1,0,0,626482.7413793104,0.21428571428571427,11.277215789596893,0.2632704402515723
0,1,0,0,0,0,0,40720.83678160919,0.39285714285714285,11.763512962434271,0.21987421383647798
1,1,0,0,1,0,0,297980.372972973,0.17857142857142858,11.742273727191938,0.2389937106918239
0,1,0,0,1,0,0,28539.671732522795,0.4642857142857143,11.96069626637306,0.24465408805031447
0,1,0,0,0,0,0,117947.81643835617,0.7142857142857143,12.111767460549332,0.16943396226415094
0,1,0,0,0,0,0,108295.01333333334,0.0,0.6931471805599453,0.2450314465408805
1,1,0,0,0,0,0,54842.78571428572,0.32142857142857145,11.314486721293981,0.1657861635220126
0,0,0,0,1,0,0,35337.67768273717,0.4642857142857143,12.181897773888824,0.20578616352201257
0,1,0,0,0,0,0,80067.44684684684,0.35714285714285715,10.87806606028079,0.11924528301886793
0,1,0,0,1,0,0,46461.84897360704,0.39285714285714285,12.064854643614636,0.23974842767295598
0,0,0,0,0,0,0,57307.776923076926,0.2857142857142857,11.751950239425476,0.19471698113207547
0,1,0,0,1,0,0,58211.51861702128,0.21428571428571427,12.08954444723597,0.2449056603773585
0,0,0,0,1,0,0,102318.2194092827,0.25,11.51293546492023,0.20566037735849058
1,1,0,0,1,0,0,109371.45819014891,0.03571428571428571,10.12667110305036,0.37018867924528304
0,1,0,0,1,0,0,35337.67768273717,0.14285714285714285,12.07001234362271,0.19471698113207547
0,1,0,0,1,0,0,44097.22541966427,0.14285714285714285,11.454798346793583,0.18226415094339624
0,0,0,0,1,0,0,67996.18014705883,0.35714285714285715,11.92504173829169,0.189937106918239
0,1,0,0,0,0,0,10810.853773584906,0.5,12.180759965737863,0.19471698113207547
0,1,0,0,1,0,0,67996.18014705883,0.32142857142857145,12.097378802727306,0.189937106918239
0,1,0,0,1,0,0,60307.84353741496,0.4642857142857143,12.245298166364206,0.2632704402515723
1,1,0,0,0,0,0,110433.99050632911,0.6071428571428571,12.545536830378513,0.6806289308176101
1,1,0,0,0,0,0,77752.46428571429,0.6071428571428571,11.49273296168228,0.5215094339622641
0,1,0,0,1,0,0,78289.54189944133,0.0,0.6931471805599453,0.24528301886792453
0,1,0,0,0,0,0,22848.828282828283,0.32142857142857145,12.216027926866138,0.11937106918238993
0,0,0,0,1,0,0,63141.19161676647,0.2857142857142857,11.827743504053695,0.24415094339622642
1,1,0,0,0,0,0,507149.425,0.35714285714285715,10.28199247906151,0.7481761006289308
0,1,0,0,0,0,0,29716.826431718062,0.6428571428571429,12.018386726237068,0.19471698113207547
0,1,0,0,0,0,0,10228.57142857143,0.5714285714285714,12.19602736016897,0.11924528301886793
0,1,0,0,0,0,0,225208.88888888888,0.14285714285714285,10.28749065734496,0.4963522012578616
1,0,0,1,0,0,0,55353.42857142857,0.6071428571428571,12.797189869070415,0.21962264150943397
0,1,0,0,0,0,0,43161.88349514563,0.17857142857142858,11.591126477764394,0.1657861635220126
0,1,0,0,1,0,0,35337.67768273717,0.5357142857142857,12.468440756144114,0.20578616352201257
1,0,0,1,0,0,0,31131.928571428572,0.5714285714285714,12.765691290604371,0.21962264150943397
0,1,0,0,1,0,0,95431.93359375,0.2857142857142857,12.144202560946876,0.24465408805031447
0,1,0,0,0,0,0,46139.75141242938,0.2857142857142857,11.545034410887848,0.19383647798742137
0,0,0,0,0,0,0,31621.287443267775,0.42857142857142855,11.49273296168228,0.149937106918239
0,1,0,0,0,0,0,60307.84353741496,0.4642857142857143,12.165255859329688,0.19459119496855345
0,1,0,0,1,0,0,31897.781395348837,0.14285714285714285,11.545799155243989,0.18238993710691823
0,0,0,0,0,0,0,86137.0,0.5357142857142857,11.832113471896832,0.41974842767295595
0,1,0,0,0,0,0,40720.83678160919,0.5,12.10625783509458,0.22
1,1,0,0,0,0,0,107905.11728395062,0.32142857142857145,11.338583982516495,0.8008805031446541
1,1,0,0,1,0,0,128947.15942028986,0.39285714285714285,12.509877789891931,0.37018867924528304
0,1,0,0,0,0,0,39915.15632011967,0.4642857142857143,11.976665770490767,0.2451572327044025
1,1,0,0,1,0,0,107905.11728395062,0.5714285714285714,12.296831574998258,0.36943396226415093
0,1,0,0,0,0,0,46139.75141242938,0.14285714285714285,10.778977123006351,0.19383647798742137
1,1,0,0,0,0,0,31131.928571428572,0.7142857142857143,12.676079399771027,0.21962264150943397
1,1,0,0,0,0,0,27366.5,0.8571428571428571,12.35017731849889,0.37069182389937105
0,0,0,0,0,0,0,43161.88349514563,0.17857142857142858,11.082157933374816,0.19383647798742137
0,1,0,1,0,0,0,19169.9,0.5,12.502741713689655,0.16855345911949685
0,1,0,0,1,0,0,67996.18014705883,0.32142857142857145,12.113962839063479,0.189937106918239
0,1,0,0,1,0,0,35337.67768273717,0.14285714285714285,12.154784614286667,0.18226415094339624
1,1,0,0,0,0,0,17950.0,0.5714285714285714,11.913049669142206,0.4420125786163522
1,0,0,0,0,0,0,126590.82258064517,0.5714285714285714,12.161321065291242,0.41962264150943396
0,0,0,0,1,0,0,35337.67768273717,0.25,12.133507329024972,0.19471698113207547
1,1,0,0,1,0,0,240401.83152173914,0.03571428571428571,8.575650760987806,0.37018867924528304
0,1,0,0,0,0,0,39915.15632011967,0.39285714285714285,11.39640288460621,0.149937106918239
0,1,0,0,1,0,0,112330.44021739131,0.5357142857142857,12.218500103788143,0.24465408805031447
0,1,0,0,1,0,0,64086.98228346457,0.25,12.130276325842603,0.20566037735849058
1,0,0,0,0,0,0,67816.11888111888,0.07142857142857142,9.307376334487778,0.14452830188679244
0,1,0,0,1,0,0,35337.67768273717,0.14285714285714285,11.302216779257382,0.19471698113207547
1,1,0,0,1,0,0,35337.67768273717,0.42857142857142855,12.429220196836383,0.23974842767295598
0,1,0,0,0,0,0,28539.671732522795,0.21428571428571427,10.36410350510914,0.14427672955974843
0,0,0,0,1,0,0,39915.15632011967,0.4642857142857143,12.45293662970407,0.189937106918239
1,1,0,0,1,0,0,91066.28,0.21428571428571427,12.173941938775789,0.19270440251572327
0,1,0,0,0,0,0,19943.6875,0.75,12.676079399771027,0.2450314465408805
0,0,0,0,0,0,0,13461.777479892762,0.5357142857142857,11.798111925972618,0.19471698113207547
0,0,0,0,0,0,0,20911.976608187135,0.6428571428571429,11.82810839831139,0.16528301886792454
0,0,0,0,0,0,0,40730.68831168831,0.39285714285714285,11.626263078808801,0.19471698113207547
0,1,0,0,0,0,0,80067.44684684684,0.03571428571428571,5.869296913133774,0.180125786163522
0,1,0,0,1,0,0,31621.287443267775,0.4642857142857143,12.100717685412471,0.16968553459119498
0,1,0,1,0,0,0,13461.777479892762,0.6071428571428571,12.785493861878301,0.2449056603773585
0,1,0,0,0,0,0,35337.67768273717,0.03571428571428571,1.6094379124341003,0.14452830188679244
0,1,0,0,0,0,0,54417.82995951417,0.03571428571428571,1.0986122886681098,0.14440251572327045
0,1,0,1,0,0,0,29716.826431718062,0.42857142857142855,12.250094315624496,0.16528301886792454
0,1,0,0,0,0,0,50287.963292547276,0.17857142857142858,10.968215530759236,0.14427672955974843
0,1,0,0,1,0,0,13461.777479892762,0.5,12.377948165295619,0.2449056603773585
0,0,0,0,1,0,0,31897.781395348837,0.4642857142857143,12.506180941677357,0.189937106918239
0,1,0,0,1,0,0,80067.44684684684,0.2857142857142857,12.185875040240456,0.20566037735849058
1,1,0,0,0,0,0,60248.12605042017,0.21428571428571427,10.243560441877241,0.16528301886792454
0,1,0,0,0,0,0,61529.257575757576,0.21428571428571427,11.51293546492023,0.11924528301886793
1,0,0,0,1,0,0,140516.72727272726,0.5714285714285714,12.358798024384122,0.24125786163522012
0,0,0,0,0,0,0,30794.45882352941,0.2857142857142857,10.2328272702548,0.11924528301886793
0,1,0,0,0,0,0,32155.721830985916,0.35714285714285715,12.520887034998584,0.19446540880503144
1,1,0,0,1,0,0,109371.45819014891,0.17857142857142858,11.079847609826162,0.37018867924528304
0,1,0,0,1,0,0,74650.71428571429,0.21428571428571427,11.606698099721365,0.19471698113207547
0,1,0,0,1,0,0,67996.18014705883,0.21428571428571427,11.976665770490767,0.189937106918239
1,1,0,0,0,0,0,110433.99050632911,0.35714285714285715,12.050593583794214,0.24415094339622642
